VTD,B02001e1,B02008e1,B02009e1,B02010e1,B02011e1,B02012e1,B02013e1,B03002e1,B03003e1,B17017e1,B17021e1,B19301e1,C17002e1,VTD.1,ID
420451800MARPLE TWP WD 04 PCT 03,913.883984868,695.195460277,145.182849937,0.0,73.5056746532,0.0,0.0,913.883984868,913.883984868,344.854981084,895.964691047,9766.38083228,895.964691047,420451800MARPLE TWP WD 04 PCT 03,3461
420451810MARPLE TWP WD 05 PCT 01,1017.21433151,991.103291307,0.0,0.0,26.1110402042,0.0,0.0,1017.21433151,1017.21433151,374.61944102,1010.31707561,29774.775962,1010.31707561,420451810MARPLE TWP WD 05 PCT 01,3462
420451820MARPLE TWP WD 05 PCT 02,1159.46867201,1159.46867201,0.0,0.0,0.0,0.0,0.0,1159.46867201,1159.46867201,395.347031658,1159.46867201,66090.9495922,1159.46867201,420451820MARPLE TWP WD 05 PCT 02,3463
420451830MARPLE TWP WD 05 PCT 03,1153.65076815,988.271141647,13.6283122721,0.0,148.422152774,1.49812265332,3.32916145181,1153.65076815,1153.65076815,410.537850556,1092.7891391,24922.1913796,1092.7891391,420451830MARPLE TWP WD 05 PCT 03,3464
420451840MARPLE TWP WD 06 PCT 01,619.335940719,611.117051122,0.0,0.0,8.21888959796,0.0,0.0,619.335940719,619.335940719,233.679227423,617.164913278,12402.7096843,617.164913278,420451840MARPLE TWP WD 06 PCT 01,3465
420451850MARPLE TWP WD 06 PCT 02,1188.07090221,1188.07090221,0.0,0.0,0.0,0.0,0.0,1188.07090221,1188.07090221,436.707019297,1188.07090221,32170.7578976,1188.07090221,420451850MARPLE TWP WD 06 PCT 02,3466
420451860MARPLE TWP WD 06 PCT 03,941.268679094,809.516461677,9.05462822458,5.7720685112,127.668153848,0.0,0.0,941.268679094,941.268679094,327.850892541,941.268679094,37855.1726384,941.268679094,420451860MARPLE TWP WD 06 PCT 03,3467
420451870MARPLE TWP WD 07 PCT 01,1942.31560075,1596.33172738,69.1652125593,0.0,323.156851248,0.0,2.8025477707,1942.31560075,1942.31560075,761.394189257,1942.31560075,72978.8580402,1942.31560075,420451870MARPLE TWP WD 07 PCT 01,3468
420451880MARPLE TWP WD 07 PCT 02,1931.84886067,1766.71274786,22.0338905595,0.0,138.993172533,0.0,9.22172576607,1931.84886067,1931.84886067,706.085859876,1931.84886067,65692.47919,1931.84886067,420451880MARPLE TWP WD 07 PCT 02,3469
420451890MARPLE TWP WD 07 PCT 03,890.08884266,735.516916865,97.2891971417,0.0,49.2572509458,0.0,8.02547770701,890.08884266,890.08884266,341.844068187,878.080856111,25396.8461378,878.080856111,420451890MARPLE TWP WD 07 PCT 03,3470
420451900MEDIA PCT EASTERN,1480.80445344,1418.43420194,92.0189787602,13.4320936509,19.5867379335,0.0,0.0,1480.80445344,1480.80445344,770.347910392,1480.80445344,60902.2691489,1480.80445344,420451900MEDIA PCT EASTERN,3471
420451910MEDIA PCT NORTHERN,884.194582669,844.779937707,74.337514161,8.80228133253,8.82220775016,0.0,0.0,884.194582669,884.194582669,437.280076656,884.194582669,32562.0225961,884.194582669,420451910MEDIA PCT NORTHERN,3472
420451920MEDIA PCT SOUTHERN,1255.62385666,881.380736622,108.534224464,10.800543971,309.49044732,0.0,1.384359401,1255.62385666,1255.62385666,633.596276337,1228.8950713,35649.5580713,1228.8950713,420451920MEDIA PCT SOUTHERN,3473
420451990MIDDLETOWN TWP DIST 03 PCT 02,1518.37622847,1426.01158077,23.4845713079,19.7703105062,71.8924154148,0.0,14.5006874278,1518.37622847,1518.37622847,526.263515484,1515.90286469,28290.1348158,1515.90286469,420451990MIDDLETOWN TWP DIST 03 PCT 02,3474
420452000MIDDLETOWN TWP DIST 04 PCT 01,1951.0,1946.0,5.0,0.0,0.0,0.0,0.0,1951.0,1951.0,820.0,1866.0,43059.0,1866.0,420452000MIDDLETOWN TWP DIST 04 PCT 01,3475
420452010MIDDLETOWN TWP DIST 04 PCT 02,3314.47649216,2986.33527199,171.587378455,0.0675840978593,208.928153641,0.0,0.124770642202,3314.47649216,3314.47649216,1091.95442587,2334.56239416,80218.9821792,2334.56239416,420452010MIDDLETOWN TWP DIST 04 PCT 02,3476
420452020MILLBOURNE,1038.3848145,234.919758412,225.049180328,0.0,620.859361519,0.0,9.87057808456,1038.3848145,1038.3848145,356.327868852,1038.3848145,,1038.3848145,420452020MILLBOURNE,3477
420452030MORTON,2663.0,1931.0,689.0,14.0,58.0,0.0,0.0,2663.0,2663.0,1126.0,2655.0,56684.0,2655.0,420452030MORTON,3478
420452040NETHER PROVIDENCE TWP WD 01,2266.77721246,2148.18697706,64.0557977332,1.79104477612,53.3705318221,0.0,13.0,2266.77721246,2266.77721246,915.20728962,2266.77721246,111893.244518,2266.77721246,420452040NETHER PROVIDENCE TWP WD 01,3479
420452050NETHER PROVIDENCE TWP WD 02,2116.72438729,1912.09105396,93.8885098983,28.2089552239,110.744823435,0.0,3.56554307116,2116.72438729,2116.72438729,604.875463373,1804.8791492,91414.927932,1804.8791492,420452050NETHER PROVIDENCE TWP WD 02,3480
4204580ASTON TWP WD 06,2247.0,2203.0,44.0,0.0,0.0,0.0,0.0,2247.0,2247.0,808.0,2247.0,33358.0,2247.0,4204580ASTON TWP WD 06,3481
4204590ASTON TWP WD 07,1660.8908645,1648.64806867,3.82587369712,0.0,8.41692213366,0.0,0.0,1660.8908645,1660.8908645,599.96076027,1660.8908645,32632.3353771,1660.8908645,4204590ASTON TWP WD 07,3482
4204592BETHEL TWP PCT 01,2813.65078183,2411.11863986,152.375527426,25.2601141723,168.672375279,0.0,87.1881360139,2813.65078183,2813.65078183,909.364110201,2798.16877637,35314.4544552,2798.16877637,4204592BETHEL TWP PCT 01,3483
4204599BETHEL TWP PCT 02,1842.03897898,1757.93026281,7.62416303209,15.3308513279,67.2092330603,0.0,9.35002843933,1842.03897898,1842.03897898,553.606979734,1833.6281414,48023.6087785,1833.6281414,4204599BETHEL TWP PCT 02,3484
42045106BETHEL TWP PCT 03,2267.49664929,2066.30106726,69.6286919831,5.40903449988,154.11839166,0.0,18.6698932738,2267.49664929,2267.49664929,695.725241996,2264.1814346,38069.0047158,2264.1814346,42045106BETHEL TWP PCT 03,3485
4204520037BETHEL TWP PCT 04,1436.8135899,1391.65003007,18.3716175586,0.0,0.0,0.0,26.791942273,1436.8135899,1436.8135899,472.30366807,1410.02164762,36097.9320505,1410.02164762,4204520037BETHEL TWP PCT 04,3486
420452060NETHER PROVIDENCE TWP WD 03,1817.37170177,1431.43721758,335.925404169,8.9593495935,55.0292705355,0.0,51.9356747614,1817.37170177,1817.37170177,629.597753153,1761.87447411,91084.4220608,1761.87447411,420452060NETHER PROVIDENCE TWP WD 03,3487
420452070NETHER PROVIDENCE TWP WD 04,2446.9497268,2154.71754433,248.425786307,5.0406504065,35.7862056549,0.0,40.0643252386,2446.9497268,2446.9497268,848.390342086,2374.29219256,101923.202939,2374.29219256,420452070NETHER PROVIDENCE TWP WD 04,3488
420452080NETHER PROVIDENCE TWP WD 05,3092.6051995,2588.96824076,350.330990084,6.0,177.938021123,0.0,9.14689880305,3092.6051995,3092.6051995,1231.48778023,3092.6051995,88964.6268008,3092.6051995,420452080NETHER PROVIDENCE TWP WD 05,3489
420452090NETHER PROVIDENCE TWP WD 06,1880.57177218,1384.59896631,282.373511808,0.0,233.131147429,0.0,39.2875581258,1880.57177218,1880.57177218,721.44137154,1880.57177218,59323.5757488,1880.57177218,420452090NETHER PROVIDENCE TWP WD 06,3490
420452100NEWTOWN TWP PCT 01,2397.72017673,2383.66863034,0.0,0.0,28.0515463918,0.0,0.0,2397.72017673,2397.72017673,849.787923417,2379.72017673,78307.8247423,2379.72017673,420452100NEWTOWN TWP PCT 01,3491
420452110NEWTOWN TWP PCT 02,1560.0,1491.0,0.0,9.0,69.0,0.0,0.0,1560.0,1560.0,712.0,1549.0,44093.0,1549.0,420452110NEWTOWN TWP PCT 02,3492
420452120NEWTOWN TWP PCT 03,1152.93464052,1066.38970588,0.0,49.0580065359,37.4869281046,0.0,0.0,1152.93464052,1152.93464052,458.585784314,1152.93464052,40527.5245098,1152.93464052,420452120NEWTOWN TWP PCT 03,3493
420452130NEWTOWN TWP PCT 04,961.315537555,938.18057601,0.0,0.0,22.2833742432,0.0,0.851587301587,961.315537555,961.315537555,340.25890198,961.315537555,27053.5244641,961.315537555,420452130NEWTOWN TWP PCT 04,3494
420452140NEWTOWN TWP PCT 05,1661.71428571,1628.53968254,0.0,0.0,20.253968254,0.0,12.9206349206,1661.71428571,1661.71428571,571.158730159,1661.71428571,105395.539683,1661.71428571,420452140NEWTOWN TWP PCT 05,3495
420452150NEWTOWN TWP PCT 06,842.065359477,771.610294118,0.0,5.94199346405,64.5130718954,0.0,0.0,842.065359477,842.065359477,323.414215686,842.065359477,37867.4754902,842.065359477,420452150NEWTOWN TWP PCT 06,3496
420452160NEWTOWN TWP PCT 07,1920.0,1895.0,25.0,0.0,12.0,0.0,0.0,1920.0,1920.0,810.0,1920.0,34957.0,1920.0,420452160NEWTOWN TWP PCT 07,3497
420452170NEWTOWN TWP PCT 08,1610.25,1550.61111111,0.0,0.0,36.4111111111,0.0,23.2277777778,1610.25,1610.25,546.794444444,1610.25,35959.1111111,1610.25,420452170NEWTOWN TWP PCT 08,3498
420452180NORWOOD PCT 01,786.356500409,733.399836468,52.9566639411,29.9754701554,0.0,0.0,0.0,786.356500409,786.356500409,247.297628782,786.356500409,13150.2387572,786.356500409,420452180NORWOOD PCT 01,3499
420452190NORWOOD PCT 02,787.643499591,734.600163532,53.0433360589,30.0245298446,0.0,0.0,0.0,787.643499591,787.643499591,247.702371218,787.643499591,13171.7612428,787.643499591,420452190NORWOOD PCT 02,3500
420452200NORWOOD PCT 03,714.627860697,699.727363184,17.8805970149,5.36417910448,0.0,0.0,0.0,714.627860697,714.627860697,316.486567164,714.627860697,14960.0995025,714.627860697,420452200NORWOOD PCT 03,3501
420452210NORWOOD PCT 04,596.20719085,583.468513105,17.7276504078,3.63582089552,0.0,0.0,0.0,596.20719085,596.20719085,250.80209263,596.20719085,14757.4675078,596.20719085,420452210NORWOOD PCT 04,3502
420452220NORWOOD PCT 05,437.269564657,418.957064657,0.0,0.0,18.3125,0.0,0.0,437.269564657,437.269564657,202.257750515,437.269564657,20126.3694069,437.269564657,420452220NORWOOD PCT 05,3503
420452230NORWOOD PCT 06,782.773281787,757.724957045,28.3917525773,0.0,11.6875,0.0,0.0,782.773281787,782.773281787,291.62592354,782.773281787,35076.7892397,782.773281787,420452230NORWOOD PCT 06,3504
420452240NORWOOD PCT 07,799.590417311,799.590417311,0.0,0.0,0.0,0.0,0.0,799.590417311,799.590417311,311.476816074,799.590417311,34194.9404946,799.590417311,420452240NORWOOD PCT 07,3505
420452250NORWOOD PCT 08,986.531684699,986.531684699,0.0,0.0,0.0,0.0,0.0,986.531684699,986.531684699,334.350850077,986.531684699,18079.3338485,986.531684699,420452250NORWOOD PCT 08,3506
420452260PARKSIDE,2314.0,2043.0,242.0,13.0,36.0,0.0,34.0,2314.0,2314.0,883.0,2314.0,45840.0,2314.0,420452260PARKSIDE,3507
420452270PROSPECT PARK PCT 01,1316.0,1281.0,19.0,0.0,0.0,0.0,35.0,1316.0,1316.0,535.0,1260.0,55531.0,1260.0,420452270PROSPECT PARK PCT 01,3508
420452280PROSPECT PARK PCT 02,1467.0,1291.0,62.0,0.0,7.0,0.0,107.0,1467.0,1467.0,547.0,1467.0,26387.0,1467.0,420452280PROSPECT PARK PCT 02,3509
420452290PROSPECT PARK PCT 03,1103.0,947.0,156.0,72.0,0.0,0.0,0.0,1103.0,1103.0,438.0,934.0,25618.0,934.0,420452290PROSPECT PARK PCT 03,3510
420452300PROSPECT PARK PCT 04,1051.0,1002.0,19.0,0.0,74.0,0.0,0.0,1051.0,1051.0,350.0,1051.0,28005.0,1051.0,420452300PROSPECT PARK PCT 04,3511
420452310PROSPECT PARK PCT 05,1525.0,1500.0,16.0,0.0,17.0,0.0,0.0,1525.0,1525.0,554.0,1525.0,28146.0,1525.0,420452310PROSPECT PARK PCT 05,3512
420452320RADNOR TWP WD 01 PCT 01,4087.93802731,3681.49191448,230.391571554,11.6640327773,139.075268037,0.0,33.3342629904,4087.93802731,4087.93802731,818.064904237,2226.63425207,73198.0019035,2226.63425207,420452320RADNOR TWP WD 01 PCT 01,3513
420452330RADNOR TWP WD 01 PCT 02,1058.38941684,976.632007834,31.3538191396,1.79806848112,24.4546034107,0.0,25.3870900566,1058.38941684,1058.38941684,369.067680934,796.433314997,42365.3744504,796.433314997,420452330RADNOR TWP WD 01 PCT 02,3514
420452340RADNOR TWP WD 02 PCT 01,1355.1498017,1272.83176644,49.1552474103,2.53789874159,26.455013679,0.0,5.91468081033,1355.1498017,1355.1498017,399.869788566,985.409678781,51894.0068656,985.409678781,420452340RADNOR TWP WD 02 PCT 01,3515
42045290CHESTER WD 02 PCT 04,1565.86554622,293.694677871,922.74789916,0.0,70.0,7.11764705882,274.0,1565.86554622,1565.86554622,465.176470588,1533.73109244,14041.9887955,1533.73109244,42045290CHESTER WD 02 PCT 04,3516
42045305CHESTER WD 03,1560.37470085,403.710769231,1102.62708452,0.0,0.0,8.27160493827,61.481291548,1560.37470085,1560.37470085,261.925508072,499.954947768,18954.1022602,499.954947768,42045305CHESTER WD 03,3517
42045310CHESTER WD 04 PCT 01,341.36287373,33.6361264312,299.795123367,1.88679245283,0.0,0.0,7.93162393162,341.36287373,341.36287373,139.449488792,328.532685051,7523.58428318,328.532685051,42045310CHESTER WD 04 PCT 01,3518
42045330CHESTER WD 05 PCT 01,595.638373314,73.1046117681,522.533761546,1.98838896952,0.0,0.0,0.0,595.638373314,595.638373314,167.073664184,582.117328321,15179.4776404,582.117328321,42045330CHESTER WD 05 PCT 01,3519
42045340CHESTER WD 05 PCT 02,459.917940947,5.36386248488,448.033070059,0.0,0.0,8.55882352941,0.0,459.917940947,459.917940947,135.478945677,450.136428342,12332.3688448,450.136428342,42045340CHESTER WD 05 PCT 02,3520
42045350CHESTER WD 05 PCT 03,305.051200808,4.10704719046,297.739671825,0.0,0.0,4.20588235294,0.0,305.051200808,305.051200808,88.643522983,300.244478119,9284.43186236,300.244478119,42045350CHESTER WD 05 PCT 03,3521
42045360CHESTER WD 06 PCT 01,513.40984941,16.1475376475,490.945425768,0.0,0.0,0.082304526749,6.39096006874,513.40984941,513.40984941,197.753868765,502.858409081,7543.27531769,502.858409081,42045360CHESTER WD 06 PCT 01,3522
42045480CHESTER WD 09 PCT 02,96.9062119367,0.0,95.0426309379,8.11205846529,0.0,0.0,1.86358099878,96.9062119367,96.9062119367,34.8599269184,96.9062119367,1451.2911084,96.9062119367,42045480CHESTER WD 09 PCT 02,3523
42045490CHESTER WD 09 PCT 03,960.845878926,0.0,960.100446527,3.24482338611,0.0,0.0,0.745432399513,960.845878926,960.845878926,402.324940029,960.845878926,11474.7102559,960.845878926,42045490CHESTER WD 09 PCT 03,3524
42045500CHESTER WD 09 PCT 04,1421.18486582,8.83018867925,1342.69429978,0.0,0.0,0.0,69.6603773585,1421.18486582,1421.18486582,569.08563135,1421.18486582,14504.7890094,1421.18486582,42045500CHESTER WD 09 PCT 04,3525
42045510CHESTER WD 10 PCT 01,816.667662103,0.0,810.890561006,25.1473812424,0.0,0.0,5.77710109622,816.667662103,816.667662103,323.36470493,816.667662103,11717.7968491,816.667662103,42045510CHESTER WD 10 PCT 01,3526
42045520CHESTER WD 10 PCT 02,793.111321786,0.617283950617,785.792395922,28.9330085262,0.0,0.0137174211248,6.7139875925,793.111321786,793.111321786,309.907576642,791.352748398,11578.0536657,791.352748398,42045520CHESTER WD 10 PCT 02,3527
42045530CHESTER WD 10 PCT 03,264.235573103,15.3784763871,245.666899891,12.5989040906,0.0,0.0,3.19019682516,264.235573103,264.235573103,96.8203486082,264.235573103,3409.61053464,264.235573103,42045530CHESTER WD 10 PCT 03,3528
42045540CHESTER WD 11 PCT 01,332.798449612,42.0585701981,286.950043066,7.61757105943,0.0,0.37037037037,4.12316968131,332.798449612,332.798449612,106.725236865,285.316968131,3658.51507321,285.316968131,42045540CHESTER WD 11 PCT 01,3529
420452350RADNOR TWP WD 02 PCT 02,3154.64038392,2803.05726372,152.193955983,0.0,132.632290709,0.0,86.5436886759,3154.64038392,3154.64038392,570.190885983,1685.53122993,86757.529341,1685.53122993,420452350RADNOR TWP WD 02 PCT 02,3530
420452360RADNOR TWP WD 03 PCT 01 CD 165,2505.20755554,2389.15436239,25.5881929446,0.0,58.667198045,0.0,47.32196573,2505.20755554,2505.20755554,914.639849121,2505.20755554,133291.971176,2505.20755554,420452360RADNOR TWP WD 03 PCT 01 CD 165,3531
420452345RADNOR TWP WD 03 PCT 01 CD 167,92.4981412639,91.3382899628,0.0,0.0,3.47955390335,0.0,0.0,92.4981412639,92.4981412639,29.4022304833,92.4981412639,4821.15390335,92.4981412639,420452345RADNOR TWP WD 03 PCT 01 CD 167,3532
420452370RADNOR TWP WD 03 PCT 02 CD 165,1672.04827815,1558.30613608,18.2359902821,0.0,89.0304955441,0.0,13.6337821573,1672.04827815,1672.04827815,726.829878347,1621.71146441,58844.3680043,1621.71146441,420452370RADNOR TWP WD 03 PCT 02 CD 165,3533
420452355RADNOR TWP WD 03 PCT 02 CD 166,215.131020546,181.552037723,13.5318288986,0.0,16.0377231391,0.0,5.76355675312,215.131020546,215.131020546,55.0043785786,176.916133378,6427.74402156,176.916133378,420452355RADNOR TWP WD 03 PCT 02 CD 166,3534
420452380RADNOR TWP WD 04 PCT 01,2049.34258866,1842.28946848,38.0354874875,0.0,168.500286786,0.0,0.743684742337,2049.34258866,2049.34258866,719.421073582,2038.14354642,125663.251805,2038.14354642,420452380RADNOR TWP WD 04 PCT 01,3535
420452390RADNOR TWP WD 04 PCT 02,1951.30132283,1716.81895339,85.0597419834,0.0,159.030268656,10.1596203624,5.1748063321,1951.30132283,1951.30132283,636.428585769,1559.45862153,78289.3621652,1559.45862153,420452390RADNOR TWP WD 04 PCT 02,3536
420452400RADNOR TWP WD 05 PCT 01,1562.35288641,1267.16527002,65.6536312849,0.0,229.533985102,0.0,0.0,1562.35288641,1562.35288641,818.087988827,1562.35288641,41524.7946927,1562.35288641,420452400RADNOR TWP WD 05 PCT 01,3537
420452410RADNOR TWP WD 05 PCT 02,2881.03395101,2161.9419156,151.056923666,0.0,568.035111742,0.0,0.0,2881.03395101,2881.03395101,1138.30980408,2881.03395101,87041.1865573,2881.03395101,420452410RADNOR TWP WD 05 PCT 02,3538
420452405RADNOR TWP WD 06 PCT 01 CD 165,239.546468401,236.542750929,0.0,0.0,9.01115241636,0.0,0.0,239.546468401,239.546468401,76.1442379182,239.546468401,12485.5524164,239.546468401,420452405RADNOR TWP WD 06 PCT 01 CD 165,3539
420452420RADNOR TWP WD 06 PCT 01 CD 167,2248.47430391,2105.31844253,77.4455159113,0.0,87.2848454758,0.0,0.0,2248.47430391,2248.47430391,909.794191136,2248.47430391,60317.7572405,2248.47430391,420452420RADNOR TWP WD 06 PCT 01 CD 167,3540
420452430RADNOR TWP WD 06 PCT 02,1952.15766635,1745.66297011,110.554484089,0.0,98.6668273867,0.0,0.0,1952.15766635,1952.15766635,906.447444552,1952.15766635,47237.915622,1952.15766635,420452430RADNOR TWP WD 06 PCT 02,3541
420452440RADNOR TWP WD 07 PCT 01,2983.00780445,2387.65659917,176.990734435,0.0,452.848349185,28.7100949094,17.1824817518,2983.00780445,2983.00780445,862.113391502,1712.71065587,58142.4784225,1712.71065587,420452440RADNOR TWP WD 07 PCT 01,3542
420452450RADNOR TWP WD 07 PCT 02,1371.78038271,1090.23985114,97.7528749315,0.0,198.257026781,11.1302847282,0.0,1371.78038271,1371.78038271,394.183686381,992.780129729,41842.5514133,992.780129729,420452450RADNOR TWP WD 07 PCT 02,3543
420452660RIDLEY PARK PCT 01,1824.20403702,1788.70596102,16.1208307129,3.68675940237,19.3772452877,0.0,0.0,1824.20403702,1824.20403702,791.722648475,1668.43845227,28135.9612123,1668.43845227,420452660RIDLEY PARK PCT 01,3544
420452670RIDLEY PARK PCT 02,1532.79596298,1392.29403898,82.8791692871,0.31324059763,57.6227547123,0.0,0.0,1532.79596298,1532.79596298,668.277351525,1519.56154773,29815.0387877,1519.56154773,420452670RIDLEY PARK PCT 02,3545
420452680RIDLEY PARK PCT 03,1974.15381276,1956.04538183,0.0,14.8259642521,35.5452417941,0.0,12.6020696143,1974.15381276,1974.15381276,792.627045737,1974.15381276,55565.6066392,1974.15381276,420452680RIDLEY PARK PCT 03,3546
420452690RIDLEY PARK PCT 04,1687.84618724,1682.95461817,0.0,5.17403574788,21.4547582059,0.0,4.3979303857,1687.84618724,1687.84618724,629.372954263,1687.84618724,41075.3933608,1687.84618724,420452690RIDLEY PARK PCT 04,3547
420452460RIDLEY TWP WD 01 PCT 01,1414.0,993.0,431.0,10.0,32.0,0.0,0.0,1414.0,1414.0,499.0,1414.0,21233.0,1414.0,420452460RIDLEY TWP WD 01 PCT 01,3548
420452470RIDLEY TWP WD 01 PCT 02,900.43956044,835.009696186,18.0711053652,0.0,47.3587588882,0.0,0.0,900.43956044,900.43956044,380.116354234,900.43956044,22358.3193277,900.43956044,420452470RIDLEY TWP WD 01 PCT 02,3549
420452480RIDLEY TWP WD 01 PCT 03,221.192307692,161.690283401,59.5020242915,0.0,0.0,0.0,0.0,221.192307692,221.192307692,129.352226721,221.192307692,11570.5566802,221.192307692,420452480RIDLEY TWP WD 01 PCT 03,3550
420452490RIDLEY TWP WD 02 PCT 01,652.250724431,578.172722538,65.8391096138,4.55168601437,8.23889227962,0.0,0.0,652.250724431,652.250724431,247.993582628,652.250724431,13847.2050353,652.250724431,420452490RIDLEY TWP WD 02 PCT 01,3551
420452500RIDLEY TWP WD 02 PCT 02,702.671623296,543.048327138,102.850061958,0.0,56.7732342007,0.0,0.0,702.671623296,702.671623296,272.346964064,702.671623296,9194.79553903,702.671623296,420452500RIDLEY TWP WD 02 PCT 02,3552
420452510RIDLEY TWP WD 02 PCT 03,980.755643975,812.526599933,135.567334005,0.0,32.6617100372,0.0,0.0,980.755643975,980.755643975,360.016606,980.755643975,19814.1302503,980.755643975,420452510RIDLEY TWP WD 02 PCT 03,3553
420452520RIDLEY TWP WD 03 PCT 01,2590.99460175,2341.37245182,198.30365857,32.1325301205,51.3184913567,0.0,0.0,2590.99460175,2590.99460175,986.180408591,2590.99460175,41841.1801274,2590.99460175,420452520RIDLEY TWP WD 03 PCT 01,3554
